event_id,session_id,anonymous_id,article_id,content_version,event_type,occurred_at,received_at,channel,device,client_agent,duration_seconds,scroll_percent,region
e-02-0037-read_end,s-02-0037,anon-0006-2,guide-expense,history-v1,read_end,2026-08-03T20:54:03+08:00,2026-08-03T20:54:32+08:00,search,mobile,browser,83,81,浙江
crawler-0130,crawl-130,,guide-map,history-v1,page_view,2026-08-08T16:28:10+00:00,2026-08-08T16:28:11+00:00,campaign,desktop,crawler,,,江苏
e-04-0069-page_view,s-04-0069,anon-0107-4,guide-map,history-v1,page_view,2026-08-04T07:20:01+00:00,2026-08-04T15:20:45+08:00,search,desktop,browser,,,广东
e-03-0155-page_view,s-03-0155,anon-0031-3,guide-remote,history-v1,page_view,2026-08-02T07:08:43+08:00,2026-08-01T23:09:28+00:00,direct,desktop,browser,,,四川
e-00-0046-read_end,s-00-0046,anon-0082-0,guide-account,history-v1,read_end,2026-08-03T02:58:03+08:00,2026-08-03T02:58:41+08:00,direct,desktop,browser,17,78,未知
e-03-0144-read_end,s-03-0144,anon-0058-3,guide-remote,history-v1,read_end,2026-08-07T15:30:08+00:00,2026-08-07T23:31:36+08:00,search,desktop,browser,79,91,北京
e-04-0168-page_view,s-04-0168,anon-0074-4,guide-map,history-v1,page_view,2026-08-04T16:06:52+00:00,2026-08-05T00:06:54+08:00,search,desktop,browser,,,未知
e-04-0186-page_view,s-04-0186,anon-0094-4,guide-map,history-v1,page_view,2026-08-09T11:49:12+00:00,2026-08-09T19:50:17+08:00,search,desktop,browser,,,上海
e-00-0103-read_end,s-00-0103,anon-0100-0,guide-account,history-v1,read_end,2026-08-13T17:06:23+08:00,2026-08-13T17:06:46+08:00,home,mobile,browser,38,5,广东
e-00-0157-page_view,s-00-0157,anon-0060-0,guide-account,history-v1,page_view,2026-08-14T05:48:28+08:00,2026-08-14T05:49:21+08:00,home,desktop,browser,,,未知
e-03-0008-page_view,s-03-0008,anon-0017-3,guide-remote,history-v1,page_view,2026-08-13T00:23:02+08:00,2026-08-12T16:24:16+00:00,search,desktop,browser,,,浙江
e-04-0156-page_view,s-04-0156,,guide-map,history-v1,page_view,2026-08-02T13:30:56+00:00,2026-08-02T21:31:03+08:00,campaign,desktop,browser,,,广东
e-01-0140-read_end,s-01-0140,anon-0036-1,guide-device,history-v1,read_end,2026-08-12T14:59:36+08:00,2026-08-12T06:59:37+00:00,direct,desktop,browser,87,87,四川
e-07-0005-page_view,s-07-0005,anon-0006-7,guide-search,history-v1,page_view,2026-08-14T02:57:28+08:00,2026-08-13T18:58:55+00:00,search,mobile,browser,,,浙江
e-01-0032-read_end,s-01-0032,anon-0056-1,guide-device,history-v1,read_end,2026-08-09T21:33:10+08:00,2026-08-09T13:34:35+00:00,home,desktop,browser,94,23,未知
e-04-0180-page_view,s-04-0180,anon-0084-4,guide-map,history-v1,page_view,2026-08-02T04:08:05+00:00,2026-08-02T12:08:22+08:00,search,desktop,browser,,,江苏
e-00-0165-page_view,s-00-0165,anon-0101-0,guide-account,history-v1,page_view,2026-08-05T20:20:23+00:00,2026-08-06T04:20:24+08:00,search,desktop,browser,,,广东
e-03-0121-read_end,s-03-0121,anon-0059-3,guide-remote,history-v1,read_end,2026-08-10T06:06:11+08:00,2026-08-10T06:06:43+08:00,home,mobile,browser,29,20,未知
e-04-0288-page_view,s-04-0288,anon-0160-4,guide-map,history-v1,page_view,2026-08-03T19:53:16+00:00,2026-08-04T03:53:36+08:00,search,desktop,browser,,,未知
e-03-0119-page_view,s-03-0119,anon-0067-3,guide-remote,history-v1,page_view,2026-08-14T03:13:52+08:00,2026-08-13T19:15:12+00:00,search,mobile,browser,,,上海
e-03-0032-page_view,s-03-0032,anon-0028-3,guide-remote,history-v1,page_view,2026-08-02T07:50:24+08:00,2026-08-01T23:51:52+00:00,direct,desktop,browser,,,北京
e-01-0154-page_view,s-01-0154,anon-0081-1,guide-device,history-v1,page_view,2026-08-09T13:19:50+08:00,2026-08-09T13:20:51+08:00,search,mobile,browser,,,广东
e-00-0197-read_end,s-00-0197,anon-0118-0,guide-account,history-v1,read_end,2026-08-08T03:54:55+08:00,2026-08-07T19:56:09+00:00,home,mobile,browser,118,36,四川
e-01-0065-page_view,s-01-0065,,guide-device,history-v1,page_view,2026-08-03T20:41:33+08:00,2026-08-03T12:43:02+00:00,search,mobile,browser,,,上海
e-01-0000-page_view,s-01-0000,anon-0075-1,guide-device,history-v1,page_view,2026-08-02T03:22:01+00:00,2026-08-03T11:22:34+08:00,search,desktop,browser,,,浙江
crawler-0064,crawl-64,,guide-map,history-v1,page_view,2026-08-08T16:13:52+00:00,2026-08-08T16:13:53+00:00,campaign,desktop,crawler,,,未知
e-01-0154-read_end,s-01-0154,anon-0081-1,guide-device,history-v1,read_end,2026-08-09T13:20:55+08:00,2026-08-09T13:22:17+08:00,search,mobile,browser,65,86,广东
e-02-0036-page_view,s-02-0036,anon-0038-2,guide-expense,history-v1,page_view,2026-08-09T18:52:19+00:00,2026-08-10T02:52:54+08:00,direct,desktop,browser,,,江苏
crawler-0035,crawl-35,,guide-map,history-v1,page_view,2026-08-08T16:07:35+00:00,2026-08-08T16:07:36+00:00,campaign,desktop,crawler,,,广东
e-03-0084-read_end,s-03-0084,anon-0070-3,guide-remote,history-v1,read_end,2026-08-13T13:14:38+00:00,2026-08-13T21:15:18+08:00,home,desktop,browser,165,32,江苏
e-04-0271-read_end,s-04-0271,anon-0033-4,guide-map,history-v1,read_end,2026-08-14T04:51:13+08:00,2026-08-14T04:51:58+08:00,campaign,desktop,browser,81,99,江苏
e-01-0186-read_end,s-01-0186,anon-0040-1,guide-device,history-v1,read_end,2026-08-02T11:37:22+00:00,2026-08-02T19:37:58+08:00,home,desktop,browser,92,80,四川
e-04-0317-read_end,s-04-0317,anon-0096-4,guide-map,history-v1,read_end,2026-08-11T16:55:51+08:00,2026-08-11T08:57:12+00:00,search,mobile,browser,65,18,四川
e-04-0315-read_end,s-04-0315,anon-0072-4,guide-map,history-v1,read_end,2026-08-08T11:31:00+00:00,2026-08-08T19:31:42+08:00,search,desktop,browser,60,78,未知
e-04-0237-read_end,s-04-0237,anon-0081-4,guide-map,history-v1,read_end,2026-08-10T14:35:40+00:00,2026-08-10T22:36:42+08:00,search,desktop,browser,85,87,北京
crawler-0100,crawl-100,,guide-map,history-v1,page_view,2026-08-08T16:21:40+00:00,2026-08-08T16:21:41+00:00,campaign,desktop,crawler,,,未知
e-00-0079-page_view,s-00-0079,anon-0036-0,guide-account,history-v1,page_view,2026-08-05T03:24:38+08:00,2026-08-05T03:25:50+08:00,search,mobile,browser,,,广东
e-05-0067-read_end,s-05-0067,anon-0029-5,guide-permission,history-v1,read_end,2026-08-06T21:26:40+08:00,2026-08-06T21:27:14+08:00,search,mobile,browser,122,54,四川
e-05-0079-read_end,s-05-0079,anon-0010-5,guide-permission,history-v1,read_end,2026-08-05T23:38:16+08:00,2026-08-05T23:39:07+08:00,search,desktop,browser,96,26,江苏
e-06-0023-read_end,s-06-0023,anon-0001-6,guide-faq,history-v1,read_end,2026-08-13T10:01:23+08:00,2026-08-13T02:02:35+00:00,direct,mobile,browser,27,84,上海
e-01-0163-page_view,s-01-0163,,guide-device,history-v1,page_view,2026-08-12T01:26:31+08:00,2026-08-12T01:27:30+08:00,direct,desktop,browser,,,四川
e-02-0046-page_view,s-02-0046,anon-0005-2,guide-expense,history-v1,page_view,2026-08-07T01:49:32+08:00,2026-08-07T01:49:40+08:00,home,desktop,browser,,,上海
e-00-0023-page_view,s-00-0023,anon-0003-0,guide-account,history-v1,page_view,2026-08-11T14:40:50+08:00,2026-08-11T06:41:02+00:00,home,mobile,browser,,,浙江
crawler-0052,crawl-52,,guide-map,history-v1,page_view,2026-08-08T16:11:16+00:00,2026-08-08T16:11:17+00:00,campaign,desktop,crawler,,,上海
e-01-0180-read_end,s-01-0180,anon-0049-1,guide-device,history-v1,read_end,2026-08-05T23:23:12+00:00,2026-08-06T07:23:13+08:00,home,mobile,browser,99,78,北京
e-02-0032-read_end,s-02-0032,anon-0000-2,guide-expense,history-v1,read_end,2026-08-04T02:31:03+08:00,2026-08-03T18:32:31+00:00,direct,desktop,browser,152,81,四川
e-03-0051-page_view,s-03-0051,anon-0054-3,guide-remote,history-v1,page_view,2026-08-05T01:56:53+00:00,2026-08-05T09:57:15+08:00,search,desktop,browser,,,江苏
e-03-0149-page_view,s-03-0149,anon-0000-3,guide-remote,history-v1,page_view,2026-08-02T22:33:47+08:00,2026-08-02T14:34:33+00:00,direct,mobile,browser,,,广东
e-01-0110-read_end,s-01-0110,anon-0029-1,guide-device,history-v1,read_end,2026-08-14T22:46:37+08:00,2026-08-14T14:47:16+00:00,direct,desktop,browser,154,95,未知
e-00-0086-page_view,s-00-0086,anon-0061-0,guide-account,history-v1,page_view,2026-08-09T05:02:53+08:00,2026-08-08T21:03:03+00:00,home,desktop,browser,,,广东
crawler-0037,crawl-37,,guide-map,history-v1,page_view,2026-08-08T16:08:01+00:00,2026-08-08T16:08:02+00:00,campaign,desktop,crawler,,,四川
e-00-0218-read_end,s-00-0218,anon-0121-0,guide-account,history-v1,read_end,2026-08-03T09:58:17+08:00,2026-08-03T01:59:35+00:00,home,mobile,browser,90,86,北京
e-03-0071-read_end,s-03-0071,anon-0074-3,guide-remote,history-v1,read_end,2026-08-13T14:36:03+08:00,2026-08-13T06:37:16+00:00,search,mobile,browser,26,30,江苏
e-01-0094-page_view,s-01-0094,anon-0060-1,guide-device,history-v1,page_view,2026-08-01T01:15:47+08:00,2026-08-01T01:16:22+08:00,search,mobile,browser,,,未知
e-03-0099-page_view,s-03-0099,anon-0052-3,guide-remote,history-v1,page_view,2026-08-03T19:16:32+00:00,2026-08-04T03:17:26+08:00,home,desktop,browser,,,广东
e-03-0086-page_view,s-03-0086,anon-0030-3,guide-remote,history-v1,page_view,2026-08-11T11:58:34+08:00,2026-08-11T03:59:51+00:00,home,desktop,browser,,,上海
e-01-0141-page_view,s-01-0141,anon-0002-1,guide-device,history-v1,page_view,2026-08-14T04:07:59+00:00,2026-08-14T12:08:45+08:00,home,desktop,browser,,,四川
e-00-0069-read_end,s-00-0069,anon-0050-0,guide-account,history-v1,read_end,2026-08-03T09:04:48+00:00,2026-08-03T17:05:31+08:00,search,desktop,browser,42,55,四川
e-06-0031-read_end,s-06-0031,anon-0017-6,guide-faq,history-v1,read_end,2026-08-10T07:13:53+08:00,2026-08-10T07:14:43+08:00,search,mobile,browser,47,95,江苏
e-00-0077-read_end,s-00-0077,anon-0024-0,guide-account,history-v1,read_end,2026-08-02T23:47:46+08:00,2026-08-02T15:48:28+00:00,home,desktop,browser,155,6,四川
e-01-0085-read_end,s-01-0085,anon-0074-1,guide-device,history-v1,read_end,2026-08-03T15:08:30+08:00,2026-08-03T15:09:43+08:00,home,mobile,browser,146,52,浙江
crawler-0129,crawl-129,,guide-map,history-v1,page_view,2026-08-08T16:27:57+00:00,2026-08-08T16:27:58+00:00,campaign,desktop,crawler,,,北京
e-01-0185-page_view,s-01-0185,anon-0055-1,guide-device,history-v1,page_view,2026-08-09T20:14:20+08:00,2026-08-09T12:14:42+00:00,search,mobile,browser,,,四川
crawler-0070,crawl-70,,guide-map,history-v1,page_view,2026-08-08T16:15:10+00:00,2026-08-08T16:15:11+00:00,campaign,desktop,crawler,,,北京
e-03-0044-page_view,s-03-0044,anon-0003-3,guide-remote,history-v1,page_view,2026-08-13T07:23:32+08:00,2026-08-12T23:23:54+00:00,direct,desktop,browser,,,广东
e-05-0089-page_view,s-05-0089,anon-0050-5,guide-permission,history-v1,page_view,2026-08-12T00:57:21+08:00,2026-08-11T16:58:47+00:00,home,desktop,browser,,,浙江
e-04-0157-read_end,s-04-0157,anon-0129-4,guide-map,history-v1,read_end,2026-08-09T20:47:39+08:00,2026-08-09T20:48:23+08:00,search,desktop,browser,128,13,四川
e-04-0301-page_view,s-04-0301,anon-0098-4,guide-map,history-v1,page_view,2026-08-05T15:14:58+08:00,2026-08-05T15:15:13+08:00,campaign,mobile,browser,,,北京
e-04-0123-read_end,s-04-0123,anon-0161-4,guide-map,history-v1,read_end,2026-08-04T17:43:25+00:00,2026-08-06T01:43:37+08:00,search,mobile,browser,56,21,未知
e-00-0020-page_view,s-00-0020,anon-0077-0,guide-account,history-v1,page_view,2026-08-13T04:27:30+08:00,2026-08-12T20:28:25+00:00,direct,mobile,browser,,,未知
e-03-0106-read_end,s-03-0106,anon-0072-3,guide-remote,history-v1,read_end,2026-08-07T15:31:43+08:00,2026-08-07T15:33:06+08:00,direct,desktop,browser,181,94,四川
e-05-0004-read_end,s-05-0004,anon-0006-5,guide-permission,history-v1,read_end,2026-08-01T13:21:13+08:00,2026-08-01T13:22:01+08:00,direct,desktop,browser,183,87,江苏
e-04-0119-read_end,s-04-0119,anon-0038-4,guide-map,history-v1,read_end,2026-08-07T22:45:01+08:00,2026-08-07T14:46:11+00:00,search,desktop,browser,35,89,上海
e-01-0130-page_view,s-01-0130,anon-0007-1,guide-device,history-v1,page_view,2026-08-11T18:19:55+08:00,2026-08-11T18:20:56+08:00,search,mobile,browser,,,北京
e-00-0223-read_end,s-00-0223,anon-0031-0,guide-account,history-v1,read_end,2026-08-14T23:57:45+08:00,2026-08-14T23:58:20+08:00,search,desktop,browser,91,72,北京
e-03-0095-page_view,s-03-0095,anon-0067-3,guide-remote,history-v1,page_view,2026-08-01T01:20:12+08:00,2026-07-31T17:20:41+00:00,home,mobile,browser,,,上海
e-04-0181-read_end,s-04-0181,anon-0024-4,guide-map,history-v1,read_end,2026-08-03T09:08:17+08:00,2026-08-03T09:08:20+08:00,campaign,desktop,browser,25,20,北京
e-01-0113-page_view,s-01-0113,anon-0012-1,guide-device,history-v1,page_view,2026-08-01T22:41:06+08:00,2026-08-01T14:42:06+00:00,campaign,desktop,browser,,,四川
e-03-0109-read_end,s-03-0109,anon-0030-3,guide-remote,history-v1,read_end,2026-08-07T10:12:12+08:00,2026-08-07T10:13:10+08:00,search,mobile,browser,28,31,上海
e-04-0165-page_view,s-04-0165,anon-0028-4,guide-map,history-v1,page_view,2026-08-09T22:01:51+00:00,2026-08-10T06:03:16+08:00,direct,desktop,browser,,,北京
e-04-0074-read_end,s-04-0074,anon-0074-4,guide-map,history-v1,read_end,2026-08-11T07:32:48+08:00,2026-08-10T23:32:56+00:00,campaign,mobile,browser,133,83,未知
e-01-0120-page_view,s-01-0120,anon-0015-1,guide-device,history-v1,page_view,2026-08-07T07:13:26+00:00,2026-08-07T15:13:46+08:00,home,desktop,browser,,,四川
e-04-0220-page_view,s-04-0220,anon-0154-4,guide-map,history-v1,page_view,2026-08-03T04:59:59+08:00,2026-08-03T05:00:26+08:00,direct,desktop,browser,,,广东
e-02-0005-page_view,s-02-0005,anon-0009-2,guide-expense,history-v1,page_view,2026-08-10T14:31:02+08:00,2026-08-10T06:31:48+00:00,home,mobile,browser,,,四川
e-00-0053-read_end,s-00-0053,anon-0080-0,guide-account,history-v1,read_end,2026-08-05T23:19:03+08:00,2026-08-05T15:20:30+00:00,direct,desktop,browser,57,94,上海
e-04-0305-page_view,s-04-0305,anon-0164-4,guide-map,history-v1,page_view,2026-08-05T09:14:51+08:00,2026-08-05T01:15:14+00:00,direct,desktop,browser,,,广东
e-02-0022-read_end,s-02-0022,anon-0016-2,guide-expense,history-v1,read_end,2026-08-13T15:43:46+08:00,2026-08-13T15:44:02+08:00,campaign,mobile,browser,112,100,上海
e-00-0254-read_end,s-00-0254,anon-0059-0,guide-account,history-v1,read_end,2026-08-14T20:29:51+08:00,2026-08-14T12:30:00+00:00,campaign,desktop,browser,251,88,江苏
crawler-0078,crawl-78,,guide-map,history-v1,page_view,2026-08-08T16:16:54+00:00,2026-08-08T16:16:55+00:00,campaign,desktop,crawler,,,江苏
e-02-0008-page_view,s-02-0008,anon-0040-2,guide-expense,history-v1,page_view,2026-08-02T10:35:26+08:00,2026-08-02T02:36:51+00:00,search,desktop,browser,,,四川
e-04-0023-read_end,s-04-0023,anon-0158-4,guide-map,history-v1,read_end,2026-08-05T18:16:29+08:00,2026-08-05T10:17:12+00:00,home,mobile,browser,169,39,上海
e-00-0198-page_view,s-00-0198,anon-0110-0,guide-account,history-v1,page_view,2026-08-09T05:51:00+00:00,2026-08-09T13:51:41+08:00,search,desktop,browser,,,上海
e-04-0158-page_view,s-04-0158,anon-0153-4,guide-map,history-v1,page_view,2026-08-02T21:44:35+08:00,2026-08-02T13:45:48+00:00,search,mobile,browser,,,北京
crawler-0134,crawl-134,,guide-map,history-v1,page_view,2026-08-08T16:29:02+00:00,2026-08-08T16:29:03+00:00,campaign,desktop,crawler,,,浙江
e-02-0077-read_end,s-02-0077,,guide-expense,history-v1,read_end,2026-08-04T14:59:22+08:00,2026-08-04T06:59:36+00:00,campaign,desktop,browser,127,98,上海
e-02-0080-page_view,s-02-0080,anon-0039-2,guide-expense,history-v1,page_view,2026-08-11T01:14:54+08:00,2026-08-10T17:15:38+00:00,search,desktop,browser,,,江苏
e-05-0090-read_end,s-05-0090,anon-0047-5,guide-permission,history-v1,read_end,2026-08-12T12:11:08+00:00,2026-08-12T20:11:41+08:00,campaign,mobile,browser,201,49,未知
e-05-0054-read_end,s-05-0054,anon-0053-5,guide-permission,history-v1,read_end,2026-08-02T12:43:14+00:00,2026-08-02T20:44:28+08:00,search,mobile,browser,166,25,北京
e-00-0063-read_end,s-00-0063,anon-0113-0,guide-account,history-v1,read_end,2026-08-14T01:25:48+00:00,2026-08-14T09:27:02+08:00,home,mobile,browser,169,15,北京
e-06-0043-page_view,s-06-0043,anon-0004-6,guide-faq,history-v1,page_view,2026-08-06T22:57:04+08:00,2026-08-06T22:57:40+08:00,search,desktop,browser,,,未知
crawler-0179,crawl-179,,guide-map,history-v1,page_view,2026-08-08T16:38:47+00:00,2026-08-08T16:38:48+00:00,campaign,desktop,crawler,,,浙江
e-04-0009-read_end,s-04-0009,anon-0144-4,guide-map,history-v1,read_end,2026-08-11T13:46:03+00:00,2026-08-11T21:47:03+08:00,home,mobile,browser,42,50,广东
e-01-0000-read_end,s-01-0000,anon-0075-1,guide-device,history-v1,read_end,2026-08-02T03:25:37+00:00,2026-08-03T11:25:56+08:00,search,desktop,browser,216,26,浙江
e-03-0073-page_view,s-03-0073,anon-0048-3,guide-remote,history-v1,page_view,2026-08-04T13:30:26+08:00,2026-08-04T13:31:13+08:00,home,mobile,browser,,,上海
e-01-0188-read_end,s-01-0188,anon-0027-1,guide-device,history-v1,read_end,2026-08-04T02:54:56+08:00,2026-08-03T18:55:50+00:00,search,desktop,browser,231,19,江苏
e-05-0078-read_end,s-05-0078,anon-0011-5,guide-permission,history-v1,read_end,2026-08-14T01:21:38+00:00,2026-08-14T09:21:39+08:00,home,desktop,browser,105,30,上海
e-00-0102-page_view,s-00-0102,anon-0069-0,guide-account,history-v1,page_view,2026-08-07T20:47:26+00:00,2026-08-08T04:48:04+08:00,search,mobile,browser,,,江苏
e-00-0035-page_view,s-00-0035,anon-0119-0,guide-account,history-v1,page_view,2026-08-12T00:57:18+08:00,2026-08-11T16:57:57+00:00,search,mobile,browser,,,广东
e-00-0151-page_view,s-00-0151,anon-0081-0,guide-account,history-v1,page_view,2026-08-02T04:28:05+08:00,2026-08-02T04:28:16+08:00,home,desktop,browser,,,四川
e-00-0194-read_end,s-00-0194,anon-0093-0,guide-account,history-v1,read_end,2026-08-06T14:36:35+08:00,2026-08-06T06:37:50+00:00,search,desktop,browser,52,99,未知
e-00-0042-read_end,s-00-0042,anon-0050-0,guide-account,history-v1,read_end,2026-08-03T04:03:22+00:00,2026-08-03T12:03:45+08:00,direct,desktop,browser,262,98,四川
e-03-0022-page_view,s-03-0022,anon-0010-3,guide-remote,history-v1,page_view,2026-08-09T08:28:48+08:00,2026-08-09T08:28:53+08:00,direct,desktop,browser,,,未知
e-03-0041-page_view,s-03-0041,anon-0036-3,guide-remote,history-v1,page_view,2026-08-01T21:46:58+08:00,2026-08-02T13:47:58+00:00,search,mobile,browser,,,未知
e-01-0127-page_view,s-01-0127,anon-0085-1,guide-device,history-v1,page_view,2026-08-02T00:25:11+08:00,2026-08-02T00:26:17+08:00,search,desktop,browser,,,上海
e-01-0149-read_end,s-01-0149,anon-0086-1,guide-device,history-v1,read_end,2026-08-09T08:54:02+08:00,2026-08-09T00:54:30+00:00,search,desktop,browser,97,14,四川
e-04-0296-page_view,s-04-0296,anon-0072-4,guide-map,history-v1,page_view,2026-08-11T13:03:00+08:00,2026-08-11T05:03:04+00:00,direct,desktop,browser,,,未知
e-04-0163-read_end,s-04-0163,anon-0092-4,guide-map,history-v1,read_end,2026-08-08T05:56:25+08:00,2026-08-08T05:57:32+08:00,direct,mobile,browser,166,73,四川
e-03-0135-read_end,s-03-0135,anon-0010-3,guide-remote,history-v1,read_end,2026-07-31T23:18:40+00:00,2026-08-01T07:19:39+08:00,direct,desktop,browser,87,5,未知
e-06-0053-page_view,s-06-0053,anon-0020-6,guide-faq,history-v1,page_view,2026-08-08T03:53:08+08:00,2026-08-07T19:53:10+00:00,home,desktop,browser,,,浙江
crawler-0089,crawl-89,,guide-map,history-v1,page_view,2026-08-08T16:19:17+00:00,2026-08-08T16:19:18+00:00,campaign,desktop,crawler,,,广东
crawler-0109,crawl-109,,guide-map,history-v1,page_view,2026-08-08T16:23:37+00:00,2026-08-08T16:23:38+00:00,campaign,desktop,crawler,,,四川
e-01-0166-read_end,s-01-0166,anon-0033-1,guide-device,history-v1,read_end,2026-08-11T04:44:44+08:00,2026-08-11T04:45:53+08:00,search,mobile,browser,130,90,四川
e-03-0096-read_end,s-03-0096,anon-0065-3,guide-remote,history-v1,read_end,2026-08-08T05:59:12+00:00,2026-08-08T13:59:18+08:00,home,mobile,browser,33,32,浙江
e-01-0178-page_view,s-01-0178,anon-0067-1,guide-device,history-v1,page_view,2026-08-06T17:52:27+08:00,2026-08-06T17:53:15+08:00,search,desktop,browser,,,北京
e-03-0050-read_end,s-03-0050,anon-0079-3,guide-remote,history-v1,read_end,2026-08-07T17:59:45+08:00,2026-08-07T09:59:46+00:00,search,desktop,browser,122,12,江苏
e-05-0097-read_end,s-05-0097,anon-0017-5,guide-permission,history-v1,read_end,2026-08-11T08:15:03+08:00,2026-08-11T08:15:34+08:00,home,mobile,browser,134,85,未知
e-00-0134-page_view,s-00-0134,anon-0051-0,guide-account,history-v1,page_view,2026-08-05T20:40:27+08:00,2026-08-05T12:40:53+00:00,home,desktop,browser,,,四川
e-04-0293-page_view,s-04-0293,anon-0031-4,guide-map,history-v1,page_view,2026-08-08T15:22:06+08:00,2026-08-08T07:23:13+00:00,direct,mobile,browser,,,北京
crawler-0176,crawl-176,,guide-map,history-v1,page_view,2026-08-08T16:38:08+00:00,2026-08-08T16:38:09+00:00,campaign,desktop,crawler,,,北京
e-03-0075-read_end,s-03-0075,anon-0069-3,guide-remote,history-v1,read_end,2026-08-01T02:54:00+00:00,2026-08-01T10:54:52+08:00,home,desktop,browser,159,52,江苏
e-06-0005-page_view,s-06-0005,anon-0005-6,guide-faq,history-v1,page_view,2026-08-07T18:48:52+08:00,2026-08-07T10:49:48+00:00,search,desktop,browser,,,浙江
e-04-0186-read_end,s-04-0186,anon-0094-4,guide-map,history-v1,read_end,2026-08-09T11:51:56+00:00,2026-08-09T19:52:14+08:00,search,desktop,browser,164,82,上海
e-04-0138-page_view,s-04-0138,anon-0084-4,guide-map,history-v1,page_view,2026-08-12T05:57:05+00:00,2026-08-12T13:58:35+08:00,campaign,desktop,browser,,,江苏
e-04-0135-page_view,s-04-0135,anon-0021-4,guide-map,history-v1,page_view,2026-08-01T21:10:35+00:00,2026-08-02T05:10:55+08:00,search,mobile,browser,,,北京
e-04-0171-read_end,s-04-0171,anon-0078-4,guide-map,history-v1,read_end,2026-08-07T17:58:36+00:00,2026-08-08T01:59:24+08:00,search,desktop,browser,3,27,四川
e-01-0066-page_view,s-01-0066,anon-0053-1,guide-device,history-v1,page_view,2026-08-06T06:25:00+00:00,2026-08-06T14:26:16+08:00,home,mobile,browser,,,未知
e-00-0216-read_end,s-00-0216,anon-0003-0,guide-account,history-v1,read_end,2026-08-09T17:01:09+00:00,2026-08-10T01:02:10+08:00,home,desktop,browser,54,5,浙江
e-02-0085-page_view,s-02-0085,anon-0023-2,guide-expense,history-v1,page_view,2026-08-11T12:04:31+08:00,2026-08-11T12:05:52+08:00,direct,mobile,browser,,,广东
e-00-0129-page_view,s-00-0129,anon-0046-0,guide-account,history-v1,page_view,2026-08-13T04:58:16+00:00,2026-08-13T12:59:24+08:00,search,desktop,browser,,,江苏
crawler-0018,crawl-18,,guide-map,history-v1,page_view,2026-08-08T16:03:54+00:00,2026-08-08T16:03:55+00:00,campaign,desktop,crawler,,,浙江
e-00-0045-read_end,s-00-0045,anon-0086-0,guide-account,history-v1,read_end,2026-08-02T03:18:40+00:00,2026-08-02T11:19:16+08:00,home,desktop,browser,205,14,未知
e-00-0191-page_view,s-00-0191,anon-0099-0,guide-account,history-v1,page_view,2026-08-08T20:29:50+08:00,2026-08-08T12:29:54+00:00,direct,mobile,browser,,,广东
crawler-0090,crawl-90,,guide-map,history-v1,page_view,2026-08-08T16:19:30+00:00,2026-08-08T16:19:31+00:00,campaign,desktop,crawler,,,江苏
e-05-0012-page_view,s-05-0012,anon-0036-5,guide-permission,history-v1,page_view,2026-08-07T06:34:33+00:00,2026-08-07T14:34:59+08:00,search,mobile,browser,,,四川
e-03-0006-page_view,s-03-0006,anon-0053-3,guide-remote,history-v1,page_view,2026-08-03T00:14:27+00:00,2026-08-03T08:14:54+08:00,home,mobile,browser,,,广东
e-00-0180-read_end,s-00-0180,anon-0006-0,guide-account,history-v1,read_end,2026-08-13T17:29:03+00:00,2026-08-14T01:29:24+08:00,direct,desktop,browser,8,74,江苏
e-07-0007-read_end,s-07-0007,anon-0003-7,guide-search,history-v1,read_end,2026-08-13T00:09:27+08:00,2026-08-13T00:10:53+08:00,direct,mobile,browser,122,49,浙江
e-04-0105-read_end,s-04-0105,anon-0047-4,guide-map,history-v1,read_end,2026-08-04T06:17:51+00:00,2026-08-04T14:18:42+08:00,direct,desktop,browser,155,24,浙江
e-03-0132-read_end,s-03-0132,anon-0074-3,guide-remote,history-v1,read_end,2026-08-03T12:01:23+00:00,2026-08-03T20:01:41+08:00,search,mobile,browser,21,29,江苏
e-02-0075-read_end,s-02-0075,anon-0015-2,guide-expense,history-v1,read_end,2026-08-10T13:27:03+00:00,2026-08-10T21:27:53+08:00,search,desktop,browser,183,91,江苏
e-02-0080-read_end,s-02-0080,anon-0039-2,guide-expense,history-v1,read_end,2026-08-11T01:16:45+08:00,2026-08-10T17:16:50+00:00,search,desktop,browser,111,87,江苏
e-00-0056-read_end,s-00-0056,anon-0067-0,guide-account,history-v1,read_end,2026-08-08T03:08:06+08:00,2026-08-07T19:09:31+00:00,search,desktop,browser,7,75,广东
e-00-0086-read_end,s-00-0086,anon-0061-0,guide-account,history-v1,read_end,2026-08-09T05:03:55+08:00,2026-08-08T21:05:06+00:00,home,desktop,browser,62,88,广东
e-02-0091-read_end,s-02-0091,anon-0018-2,guide-expense,history-v1,read_end,2026-08-03T04:12:51+08:00,2026-08-03T04:14:05+08:00,direct,mobile,browser,91,19,未知
e-05-0002-page_view,s-05-0002,,guide-permission,history-v1,page_view,2026-08-03T10:54:58+08:00,2026-08-03T02:56:22+00:00,search,mobile,browser,,,广东
e-04-0028-page_view,s-04-0028,anon-0049-4,guide-map,history-v1,page_view,2026-08-03T03:58:23+08:00,2026-08-03T03:59:19+08:00,search,desktop,browser,,,北京
e-04-0098-page_view,s-04-0098,anon-0007-4,guide-map,history-v1,page_view,2026-08-05T10:55:36+08:00,2026-08-05T02:56:07+00:00,search,mobile,browser,,,上海
